234763 180    234763    0    0  1200     50      0   3393   1089
235987 181    235987    0    0   800    350      0    194    569
237352 182    237352    0    0  1000    300      0    906   1000
238081 183    238081   17    0   900   1400   1125    539    233
239291 184    239291   15    0  1300     50      0   2143    355
240664 185    240664    0    0  1300     50      0   4530    434
241863 186    241863    0    0   650    150      0   1510    616
243031 187    243031   15    0  1350    100      0    172     20
243601 188    243601   15    0   800   1200    900    459     97
245064 189    245064    0    0  1150      0      0   3743   1309
246226 190    246226    0    0   950    350      0    253    475
247993 191    247993    1    0   900   1350    650   6130    733
249524 192    249524    0    0  1350    575      0    289   1209
250869 193    250869    0    0   750    300      0    747   1068
252658 194    252658    0    0  1200    100      0   3514    734
253897 195    253897    0    0   650      0      0   2529    632
254967 196    254967   15    0  1350    500      0      9    199
256712 197    256712   33    0  2650   2375   3450   4798   1977
258480 198    258480   15    0  2100    375      0   4515   2027
259190 199    259190    6    0   750    800    725    260    325
259828 200    259828   15    0   800    950    825    247    223
260493 201    260493   16    0   850   1175   1125     15    265
261605 202    261605    0    0   750      0      0   3119    533
263395 203    263395    0    0  1700    550      0   2682    555
265181 204    265181    0    0  1950   1500    400   1068    918
266980 205    266980    0    0  1100    300      0   1696   1318
268756 206    268756    5    0  1600   1000      0   4290    707
270022 207    270022    0    0  1100    275      0   2719    440
271802 208    271802    0    0  1450   2100   1200   2138   2023
273337 209    273337    0    0  2000    250      0   1998    588
274582 210    274582    0    0   800    100      0   1391    585
275780 211    275780    0    0   850      0      0   1781    547
277494 212    277494    0    0  1100    525      0   2232    829
279277 213    279277    0    0  1150    250      0   3726   1373
280231 214    280231   18    0  1000   1000    825    400    436
281471 215    281471    0    0  1050    750      0   1080    419
282733 216    282733    0    0   850    550      0    192    578
284519 217    284519   15    0  2500   1525      0  11097   3004
285183 218    285183   15    0   900   1200    900    418     82
286478 219    286478    0    0  1150    300      0   1584    497
288264 220    288264    4    0  2350   1975    400   1584   2045
289548 221    289548    0    0  1150    400      0   1275    485
290914 222    290914    0    0   900    950      0    678    615
292698 223    292698    3    0  1700    275      0   5874   1579
294468 224    294468    4    0  2300    625    400   5020   2097
295668 225    295668    0    0   900    200      0   1403    520
296918 226    296918    0    0   600    200      0    911    647
298115 227    298115    0    0   850    525      0   1173    557
298937 228    298937   10    0  1000    700    650    607    294
300724 229    300724    9    0  2200   1450      0   1124   2242
302278 230    302278    0    0  1300    725      0   2164   1078
304075 231    304075    0    0  1400    950      0    386    666
305870 232    305870    0    0  1150    250      0   2756   3944
307635 233    307635    9    0  2200   1400      0   2852   1188
309424 234    309424    0    0   700      0      0   2650    904
310604 235    310604   10    0   900     50      0   4953    508
312377 236    312377   10    0  2300    575      0   3594    566
312881 237    312881   15    0   750    950    725    527      6
314653 238    314653    0    0  1800   1650      0   2447   2418
315848 239    315848    0    0   750     50      0   1686    571
317622 240    317622    6    0  1800    300      0   2102   1132
