1865 1667    700140
1640 1668    700560
2220 1669    700980
1820 1670    701400
2260 1671    701820
2160 1672    702240
2100 1673    702660
1795 1674    703080
2300 1675    703500
2970 1676    703920
1785 1677    704340
1975 1678    704760
1390 1679    705180
2075 1680    705600
2185 1681    706020
2095 1682    706440
2030 1683    706860
2525 1684    707280
2760 1685    707700
2390 1686    708120
2205 1687    708540
2720 1688    708960
2490 1689    709380
2915 1690    709800
2385 1691    710220
2240 1692    710640
1590 1693    711060
1990 1694    711480
2220 1695    711900
2020 1696    712320
2195 1697    712740
2945 1698    713160
2115 1699    713580
1960 1700    714000
2235 1701    714420
1910 1702    714840
2335 1703    715260
3070 1704    715680
2315 1705    716100
2780 1706    716520
2690 1707    716940
1480 1708    717360
2590 1709    717780
1630 1710    718200
2330 1711    718620
2325 1712    719040
1855 1713    719460
2365 1714    719880
2080 1715    720300
2260 1716    720720
2825 1717    721140
1680 1718    721560
2570 1719    721980
2435 1720    722400
2205 1721    722820
2490 1722    723240
2680 1723    723660
2650 1724    724080
2700 1725    724500
3730 1726    724920
2360 1727    725340
1865 1728    725760
1790 1729    726180
1975 1730    726600
2835 1731    727020
1520 1732    727440
2910 1733    727860
2625 1734    728280
2695 1735    728700
1645 1736    729120
1650 1737    729540
2765 1738    729960
2230 1739    730380
2385 1740    730800
2320 1741    731220
2430 1742    731640
2035 1743    732060
1915 1744    732480
1080 1745    732900
1570 1746    733320
2265 1747    733740
2360 1748    734160
1400 1749    734580
2340 1750    735000
2950 1751    735420
2045 1752    735840
2190 1753    736260
1585 1754    736680
1715 1755    737100
2080 1756    737520
2145 1757    737940
2235 1758    738360
3340 1759    738780
2935 1760    739200
1730 1761    739620
2250 1762    740040
1765 1763    740460
1440 1764    740880
1515 1765    741300
2570 1766    741720
2680 1767    742140
2640 1768    742560
1860 1769    742980
1695 1770    743400
2715 1771    743820
2220 1772    744240
2225 1773    744660
3615 1774    745080
2420 1775    745500
1875 1776    745920
1715 1777    746340
1515 1778    746760
2420 1779    747180
2190 1780    747600
1645 1781    748020
2140 1782    748440
2240 1783    748860
1685 1784    749280
1540 1785    749700
2275 1786    750120
2215 1787    750540
2810 1788    750960
1865 1789    751380
1715 1790    751800
1765 1791    752220
2450 1792    752640
2390 1793    753060
2520 1794    753480
2785 1795    753900
1570 1796    754320
2070 1797    754740
2700 1798    755160
2015 1799    755580
1865 1800    756000
2005 1801    756420
2780 1802    756840
2205 1803    757260
3370 1804    757680
1635 1805    758100
1940 1806    758520
1590 1807    758940
1675 1808    759360
2125 1809    759780
2190 1810    760200
1340 1811    760620
1835 1812    761040
2790 1813    761460
1990 1814    761880
2460 1815    762300
1610 1816    762720
2315 1817    763140
2425 1818    763560
2580 1819    763980
2595 1820    764400
2190 1821    764820
1885 1822    765240
2170 1823    765660
2210 1824    766080
1665 1825    766500
2345 1826    766920
2845 1827    767340
1310 1828    767760
2405 1829    768180
2900 1830    768600
2565 1831    769020
1600 1832    769440
1520 1833    769860
2395 1834    770280
2800 1835    770700
1890 1836    771120
2205 1837    771540
2530 1838    771960
2535 1839    772380
2060 1840    772800
2530 1841    773220
1905 1842    773640
1625 1843    774060
1955 1844    774480
1140 1845    774900
2485 1846    775320
1965 1847    775740
3355 1848    776160
1680 1849    776580
1765 1850    777000
2385 1851    777420
1725 1852    777840
1210 1853    778260
2150 1854    778680
2260 1855    779100
1660 1856    779520
1095 1857    779940
2535 1858    780360
2660 1859    780780
1700 1860    781200
1535 1861    781620
2485 1862    782040
1955 1863    782460
1530 1864    782880
3410 1865    783300
1915 1866    783720
2245 1867    784140
2110 1868    784560
1845 1869    784980
1705 1870    785400
2310 1871    785820
2200 1872    786240
2285 1873    786660
2075 1874    787080
1710 1875    787500
2740 1876    787920
1965 1877    788340
1850 1878    788760
1545 1879    789180
2630 1880    789600
2575 1881    790020
1805 1882    790440
2740 1883    790860
1845 1884    791280
2450 1885    791700
2245 1886    792120
2025 1887    792540
2115 1888    792960
2195 1889    793380
2275 1890    793800
1650 1891    794220
1895 1892    794640
3070 1893    795060
2100 1894    795480
2200 1895    795900
2335 1896    796320
1740 1897    796740
1415 1898    797160
1675 1899    797580
1830 1900    798000
2450 1901    798420
2005 1902    798840
1935 1903    799260
1845 1904    799680
1535 1905    800100
2195 1906    800520
2625 1907    800940
2515 1908    801360
2355 1909    801780
1160 1910    802200
2465 1911    802620
1780 1912    803040
2115 1913    803460
2295 1914    803880
2395 1915    804300
2415 1916    804720
1240 1917    805140
1930 1918    805560
2030 1919    805980
2400 1920    806400
2815 1921    806820
2175 1922    807240
1940 1923    807660
2210 1924    808080
2860 1925    808500
2320 1926    808920
2255 1927    809340
1750 1928    809760
2740 1929    810180
2355 1930    810600
2255 1931    811020
2355 1932    811440
2575 1933    811860
2600 1934    812280
2725 1935    812700
2295 1936    813120
2285 1937    813540
2370 1938    813960
1835 1939    814380
2520 1940    814800
1805 1941    815220
2550 1942    815640
2135 1943    816060
1740 1944    816480
2545 1945    816900
2015 1946    817320
3195 1947    817740
2125 1948    818160
1470 1949    818580
1530 1950    819000
2320 1951    819420
1795 1952    819840
2260 1953    820260
2605 1954    820680
2805 1955    821100
1400 1956    821520
1560 1957    821940
2155 1958    822360
2625 1959    822780
3125 1960    823200
1975 1961    823620
2670 1962    824040
1355 1963    824460
2100 1964    824880
2725 1965    825300
1795 1966    825720
2440 1967    826140
2035 1968    826560
2060 1969    826980
1855 1970    827400
1665 1971    827820
2645 1972    828240
2140 1973    828660
2725 1974    829080
2375 1975    829500
2105 1976    829920
2315 1977    830340
2615 1978    830760
1485 1979    831180
1920 1980    831600
2535 1981    832020
2540 1982    832440
1615 1983    832860
2245 1984    833280
1810 1985    833700
3295 1986    834120
2070 1987    834540
1945 1988    834960
1915 1989    835380
1860 1990    835800
1875 1991    836220
1310 1992    836640
1800 1993    837060
1790 1994    837480
2295 1995    837900
1850 1996    838320
2690 1997    838740
2760 1998    839160
1850 1999    839580
2220 2000    840000
2500 2001    840420
2150 2002    840840
1900 2003    841260
2605 2004    841680
2470 2005    842100
1890 2006    842520
1435 2007    842940
3080 2008    843360
2075 2009    843780
2560 2010    844200
2140 2011    844620
1725 2012    845040
1850 2013    845460
1465 2014    845880
3030 2015    846300
2615 2016    846720
3180 2017    847140
2360 2018    847560
1700 2019    847980
1805 2020    848400
1870 2021    848820
1415 2022    849240
1920 2023    849660
1845 2024    850080
1580 2025    850500
1515 2026    850920
1815 2027    851340
2420 2028    851760
1560 2029    852180
2275 2030    852600
1600 2031    853020
1705 2032    853440
1920 2033    853860
3445 2034    854280
2680 2035    854700
1390 2036    855120
2040 2037    855540
2445 2038    855960
2270 2039    856380
2545 2040    856800
1720 2041    857220
2175 2042    857640
1290 2043    858060
2500 2044    858480
2300 2045    858900
3090 2046    859320
1520 2047    859740
1690 2048    860160
2915 2049    860580
3165 2050    861000
3055 2051    861420
2435 2052    861840
2350 2053    862260
2150 2054    862680
2390 2055    863100
1350 2056    863520
2640 2057    863940
1800 2058    864360
2365 2059    864780
1750 2060    865200
1750 2061    865620
1405 2062    866040
2560 2063    866460
2000 2064    866880
2685 2065    867300
1985 2066    867720
1110 2067    868140
1750 2068    868560
1880 2069    868980
2325 2070    869400
2670 2071    869820
2330 2072    870240
1500 2073    870660
1740 2074    871080
2010 2075    871500
1690 2076    871920
1850 2077    872340
2550 2078    872760
2650 2079    873180
2040 2080    873600
